TEAM_ID,MISSION_TIME,PACKET_CNT,ALTITUDE,PRESSURE,TEMP,VOLTAGE,GPSTIME,GPSLAT,GPSLONG,GPSALT,GPSSAT,TILTX,TILTY,TILTZ,SOFTWARE_STATE
1138,13:50:45,1,-0.9,97.7,33.8,8.5,174940,32.240615,-98.198196,409.6,5.0,-43.9,-103.41,232.49,1
1138,13:50:47,2,-1.7,97.7,33.8,8.5,174940,32.240615,-98.198196,409.6,5.0,-44.33,-102.69,258.77,1
1138,13:50:49,3,-1.1,97.7,33.8,8.5,174940,32.240615,-98.198196,409.6,5.0,-45.4,-104.36,242.49,1
1138,13:50:50,4,-1.1,97.7,33.8,8.5,174940,32.240615,-98.198196,409.6,5.0,-44.8,-109.05,244.4,1
1138,13:50:51,5,-0.8,97.7,33.8,8.5,174940,32.240615,-98.198196,409.6,5.0,-45.17,-112.68,245.6,1
1138,13:50:54,6,-1.1,97.7,33.8,8.5,174940,32.240615,-98.198196,409.6,5.0,-45.27,-112.57,245.34,1
1138,13:50:55,7,-1.1,97.7,33.8,8.5,174940,32.240615,-98.198196,409.6,5.0,-45.91,-111.84,243.49,1
1138,13:50:56,8,-1.0,97.7,33.9,8.5,174940,32.240615,-98.198196,409.6,5.0,-46.33,-109.61,244.32,1
1138,13:50:56,9,-1.0,97.7,33.8,8.5,174940,32.240615,-98.198196,409.6,5.0,-45.88,-110.23,244.03,1
1138,13:51:00,10,-1.4,97.7,33.9,8.4,174940,32.240615,-98.198196,409.6,5.0,-47.48,-107.23,244.96,1
1138,13:51:00,11,-1.7,97.7,33.9,8.4,174940,32.240615,-98.198196,409.6,5.0,-49.08,-106.2,252.15,1
1138,13:51:02,12,-0.9,97.7,33.9,8.5,174940,32.240615,-98.198196,409.6,5.0,-53.09,-105.86,266.54,1
1138,13:51:04,13,-0.2,97.7,33.9,8.5,174940,32.240615,-98.198196,409.6,5.0,-60.95,-94.79,330.56,1
1138,13:51:05,14,-0.2,97.7,33.9,8.5,174940,32.240615,-98.198196,409.6,5.0,-68.6,-86.07,353.75,1
1138,13:51:08,15,-0.6,97.7,33.9,8.4,174940,32.240615,-98.198196,409.6,5.0,-76.67,-76.45,384.12,1
1138,13:51:09,16,-0.4,97.7,33.9,8.4,174940,32.240615,-98.198196,409.6,5.0,-75.64,-77.81,375.38,1
1138,13:51:10,17,-0.2,97.7,33.9,8.4,174940,32.240615,-98.198196,409.6,5.0,-66.99,-82.85,356.13,1
1138,13:51:10,18,-0.5,97.7,33.9,8.4,174940,32.240615,-98.198196,409.6,5.0,-86.25,-61.99,399.68,1
1138,13:51:13,19,0.3,97.7,33.9,8.4,174940,32.240615,-98.198196,409.6,5.0,-101.41,-45.41,425.45,1
1138,13:51:14,20,-0.3,97.7,33.9,8.4,174940,32.240615,-98.198196,409.6,5.0,-98.98,-46.83,432.44,1
1138,13:51:14,21,-0.5,97.7,33.9,8.4,174940,32.240615,-98.198196,409.6,5.0,-104.05,-31.73,469.74,1
1138,13:51:17,22,-0.6,97.7,33.9,8.4,174940,32.240615,-98.198196,409.6,5.0,-103.6,-32.11,465.41,1
1138,13:51:19,23,-0.5,97.7,33.9,8.4,174940,32.240615,-98.198196,409.6,5.0,-102.92,-34.56,460.89,1
1138,13:51:19,24,-0.6,97.7,33.9,8.4,174940,32.240615,-98.198196,409.6,5.0,-93.84,-50.03,426.56,1
1138,13:51:22,25,-0.0,97.7,34.0,8.4,174940,32.240615,-98.198196,409.6,5.0,-76.7,-69.05,382.06,1
1138,13:51:23,26,-0.3,97.7,34.0,8.4,174940,32.240615,-98.198196,409.6,5.0,-76.06,-68.68,382.3,1
1138,13:51:23,27,-0.2,97.7,34.0,8.4,174940,32.240615,-98.198196,409.6,5.0,-72.85,-74.12,375.78,1
1138,13:51:25,28,-0.2,97.7,34.0,8.4,174940,32.240615,-98.198196,409.6,5.0,-72.22,-75.66,372.62,1
1138,13:51:28,29,-0.1,97.7,34.0,8.4,174940,32.240615,-98.198196,409.6,5.0,-74.93,-70.93,375.14,1
1138,13:51:29,30,-0.8,97.7,34.0,8.4,174940,32.240615,-98.198196,409.6,5.0,-71.2,-74.5,370.2,1
1138,13:51:29,31,-0.7,97.7,34.0,8.4,174940,32.240615,-98.198196,409.6,5.0,-69.99,-76.1,362.99,1
1138,13:51:32,32,0.2,97.7,34.0,8.4,174940,32.240615,-98.198196,409.6,5.0,-60.61,-90.93,333.17,1
1138,13:51:33,33,-0.1,97.7,34.0,8.4,174940,32.240615,-98.198196,409.6,5.0,-51.82,-100.12,322.61,1
1138,13:51:33,34,-0.2,97.7,34.0,8.4,175131,32.240577,-98.198524,382.8,9.0,-56.32,-96.46,326.06,1
1138,13:51:36,35,0.0,97.7,34.0,8.4,175131,32.240577,-98.198524,382.8,9.0,-67.1,-80.36,359.27,1
1138,13:51:37,36,-0.4,97.7,34.0,8.4,175131,32.240577,-98.198524,382.8,9.0,-68.64,-77.12,363.6,1
1138,13:51:37,37,-0.3,97.7,34.0,8.4,175131,32.240577,-98.198524,382.8,9.0,-61.8,-85.86,348.83,1
1138,13:51:38,38,-0.1,97.7,34.0,8.4,175131,32.240577,-98.198524,382.8,9.0,-64.24,-83.61,351.06,1
1138,13:51:40,39,0.0,97.7,34.0,8.4,175131,32.240577,-98.198524,382.8,9.0,-65.21,-80.01,357.36,1
1138,13:51:42,40,-0.9,97.7,34.1,8.4,175131,32.240577,-98.198524,382.8,9.0,-66.45,-79.43,358.21,1
1138,13:51:43,41,0.1,97.7,34.1,8.4,175131,32.240577,-98.198524,382.8,9.0,-65.35,-78.41,358.8,1
1138,13:51:43,42,-0.3,97.7,34.1,8.4,175131,32.240577,-98.198524,382.8,9.0,-66.06,-77.72,360.2,1
1138,13:51:47,43,-0.6,97.7,34.1,8.3,175131,32.240577,-98.198524,382.8,9.0,-66.24,-77.59,362.38,1
1138,13:51:48,44,-0.4,97.7,34.1,8.4,175131,32.240577,-98.198524,382.8,9.0,-66.93,-77.47,364.81,1
1138,13:51:48,45,-0.3,97.7,34.1,8.3,175131,32.240577,-98.198524,382.8,9.0,-66.23,-77.53,361.11,1
1138,13:51:49,46,-0.5,97.7,34.1,8.3,175131,32.240577,-98.198524,382.8,9.0,-65.74,-77.18,363.09,1
1138,13:51:52,47,-1.0,97.7,34.1,8.3,175131,32.240577,-98.198524,382.8,9.0,-66.14,-76.01,369.34,1
1138,13:51:52,48,-0.4,97.7,34.1,8.3,175131,32.240577,-98.198524,382.8,9.0,-66.5,-76.12,363.91,1
1138,13:51:55,49,-0.7,97.7,34.1,8.3,175131,32.240577,-98.198524,382.8,9.0,-66.27,-77.02,363.15,1
1138,13:51:56,50,-0.0,97.7,34.1,8.3,175131,32.240577,-98.198524,382.8,9.0,-65.44,-77.96,364.78,1
1138,13:51:56,51,-0.7,97.7,34.1,8.3,175131,32.240577,-98.198524,382.8,9.0,-65.69,-76.02,363.28,1
1138,13:52:00,52,-0.3,97.7,34.2,8.3,175131,32.240577,-98.198524,382.8,9.0,-66.58,-76.07,367.32,1
1138,13:52:00,53,-0.6,97.7,34.2,8.3,175131,32.240577,-98.198524,382.8,9.0,-65.98,-75.5,365.47,1
1138,13:52:01,54,-0.2,97.7,34.2,8.3,175131,32.240577,-98.198524,382.8,9.0,-65.1,-73.35,367.91,1
1138,13:52:03,55,-0.8,97.7,34.2,8.3,175131,32.240577,-98.198524,382.8,9.0,-63.77,-76.35,363.9,1
1138,13:52:05,56,-0.5,97.7,34.2,8.3,175131,32.240577,-98.198524,382.8,9.0,-64.33,-74.86,368.25,1
1138,13:52:05,57,-0.7,97.7,34.2,8.3,175131,32.240577,-98.198524,382.8,9.0,-64.64,-76.31,369.64,1
1138,13:52:08,58,-0.3,97.7,34.2,8.3,175131,32.240577,-98.198524,382.8,9.0,-65.94,-74.02,370.17,1
1138,13:52:08,59,-0.3,97.7,34.2,8.3,175131,32.240577,-98.198524,382.8,9.0,-66.88,-72.2,373.37,1
1138,13:52:11,60,-0.8,97.7,34.2,8.3,175131,32.240577,-98.198524,382.8,9.0,-66.04,-72.65,368.37,1
1138,13:52:12,61,-0.8,97.7,34.2,8.3,175131,32.240577,-98.198524,382.8,9.0,-65.4,-74.09,374.18,1
1138,13:52:13,62,-0.7,97.7,34.2,8.3,175131,32.240577,-98.198524,382.8,9.0,-65.21,-76.11,373.69,1
1138,13:52:14,63,-0.9,97.7,34.3,8.3,175131,32.240577,-98.198524,382.8,9.0,-63.48,-77.65,369.55,1
1138,13:52:17,64,-1.3,97.7,34.3,8.3,175131,32.240577,-98.198524,382.8,9.0,-67.25,-72.67,368.84,1
1138,13:52:18,65,-0.7,97.7,34.3,8.3,175131,32.240577,-98.198524,382.8,9.0,-66.98,-72.05,372.89,1
1138,13:52:19,66,-0.9,97.7,34.3,8.3,175131,32.240577,-98.198524,382.8,9.0,-67.01,-71.64,374.86,1
1138,13:52:22,67,-1.2,97.7,34.3,8.3,175131,32.240577,-98.198524,382.8,9.0,-65.98,-73.61,369.61,1
1138,13:52:23,68,-1.0,97.7,34.3,8.3,175131,32.240577,-98.198524,382.8,9.0,-66.1,-73.62,370.23,1
1138,13:52:23,69,-1.2,97.7,34.3,8.3,175131,32.240577,-98.198524,382.8,9.0,-66.34,-72.58,368.84,1
1138,13:52:24,70,-1.0,97.7,34.3,8.3,175131,32.240577,-98.198524,382.8,9.0,-66.22,-73.0,371.3,1
1138,13:52:26,71,-1.0,97.7,34.3,8.3,175131,32.240577,-98.198524,382.8,9.0,-65.62,-73.86,371.63,1
1138,13:52:28,72,-1.2,97.7,34.3,8.3,175131,32.240577,-98.198524,382.8,9.0,-64.85,-74.28,366.63,1
1138,13:52:29,73,-0.9,97.7,34.3,8.3,175131,32.240577,-98.198524,382.8,9.0,-64.58,-74.28,371.28,1
1138,13:52:32,74,-0.8,97.7,34.4,8.3,175131,32.240577,-98.198524,382.8,9.0,-62.38,-73.74,374.02,1
1138,13:52:32,75,-0.4,97.7,34.4,8.3,175131,32.240577,-98.198524,382.8,9.0,-64.27,-73.23,374.37,1
1138,13:52:34,76,-0.8,97.7,34.4,8.3,175131,32.240577,-98.198524,382.8,9.0,-64.62,-72.53,373.3,1
1138,13:52:37,77,-1.1,97.7,34.4,8.3,175131,32.240577,-98.198524,382.8,9.0,-66.77,-71.63,377.29,1
1138,13:52:38,78,-1.0,97.7,34.4,8.3,175131,32.240577,-98.198524,382.8,9.0,-67.49,-70.3,378.29,1
1138,13:52:38,79,-1.0,97.7,34.4,8.3,175131,32.240577,-98.198524,382.8,9.0,-67.64,-72.22,378.51,1
1138,13:52:41,80,-1.0,97.7,34.4,8.3,175131,32.240577,-98.198524,382.8,9.0,-67.13,-71.77,378.01,1
1138,13:52:42,81,-1.2,97.7,34.4,8.3,175131,32.240577,-98.198524,382.8,9.0,-66.07,-72.88,374.19,1
1138,13:52:43,82,-0.8,97.7,34.5,8.3,175131,32.240577,-98.198524,382.8,9.0,-67.65,-70.98,377.71,1
1138,13:52:43,83,-0.9,97.7,34.5,8.3,175131,32.240577,-98.198524,382.8,9.0,-69.55,-68.86,383.11,1
1138,13:52:47,84,-0.6,97.7,34.5,8.3,175131,32.240577,-98.198524,382.8,9.0,-69.89,-68.22,383.45,1
1138,13:52:47,85,-1.3,97.7,34.5,8.3,175131,32.240577,-98.198524,382.8,9.0,-70.13,-68.21,384.47,1
1138,13:52:49,86,-1.1,97.7,34.5,8.3,175131,32.240577,-98.198524,382.8,9.0,-68.27,-69.94,380.23,1
1138,13:52:52,87,-0.8,97.7,34.5,8.3,175131,32.240577,-98.198524,382.8,9.0,-67.81,-70.57,375.98,1
1138,13:52:53,88,-1.4,97.7,34.5,8.3,175131,32.240577,-98.198524,382.8,9.0,-69.64,-67.92,380.42,1
1138,13:52:53,89,-0.9,97.7,34.5,8.3,175131,32.240577,-98.198524,382.8,9.0,-70.15,-67.64,379.97,1
1138,13:52:56,90,-1.2,97.7,34.6,8.3,175131,32.240577,-98.198524,382.8,9.0,-69.95,-67.41,381.19,1
1138,13:52:57,91,-1.4,97.7,34.6,8.3,175131,32.240577,-98.198524,382.8,9.0,-69.85,-66.32,381.98,1
1138,13:52:58,92,-0.8,97.7,34.6,8.3,175131,32.240577,-98.198524,382.8,9.0,-69.5,-67.53,382.17,1
1138,13:52:58,93,-1.0,97.7,34.6,8.3,175131,32.240577,-98.198524,382.8,9.0,-70.09,-66.6,382.67,1
1138,13:53:01,94,1.0,97.7,34.6,8.3,175131,32.240577,-98.198524,382.8,9.0,-69.53,-64.89,382.05,1
1138,13:53:02,95,-0.5,97.7,34.6,8.3,175131,32.240577,-98.198524,382.8,9.0,-69.77,-65.56,380.48,1
1138,13:53:02,96,-1.1,97.7,34.6,8.3,175131,32.240577,-98.198524,382.8,9.0,-68.74,-66.56,378.53,1
1138,13:53:04,97,-0.8,97.7,34.6,8.3,175131,32.240577,-98.198524,382.8,9.0,-70.53,-64.17,382.24,1
1138,13:53:05,98,-0.9,97.7,34.6,8.3,175131,32.240577,-98.198524,382.8,9.0,-70.3,-64.63,383.9,1
1138,13:53:06,99,-1.4,97.7,34.7,8.3,175131,32.240577,-98.198524,382.8,9.0,-70.16,-65.52,379.01,1
1138,13:53:06,100,-1.3,97.7,34.7,8.3,175131,32.240577,-98.198524,382.8,9.0,-71.21,-65.18,380.04,1
1138,13:53:09,101,-0.6,97.7,34.7,8.3,175131,32.240577,-98.198524,382.8,9.0,-72.79,-65.64,381.43,1
1138,13:53:10,102,-1.1,97.7,34.7,8.3,175131,32.240577,-98.198524,382.8,9.0,-70.88,-64.62,380.83,1
1138,13:53:11,103,-0.9,97.7,34.7,8.3,175131,32.240577,-98.198524,382.8,9.0,-71.67,-64.07,378.71,1
1138,13:53:12,104,-0.9,97.7,34.7,8.2,175131,32.240577,-98.198524,382.8,9.0,-72.11,-64.65,378.15,1
1138,13:53:15,105,-1.1,97.7,34.7,8.2,175131,32.240577,-98.198524,382.8,9.0,-73.78,-61.71,384.37,1
1138,13:53:15,106,-1.2,97.7,34.7,8.3,175131,32.240577,-98.198524,382.8,9.0,-73.69,-63.66,381.79,1
1138,13:53:18,107,-0.1,97.7,34.7,8.2,175131,32.240577,-98.198524,382.8,9.0,-76.89,-60.51,388.43,1
1138,13:53:19,108,-0.4,97.7,34.7,8.3,175131,32.240577,-98.198524,382.8,9.0,-80.77,-58.37,390.73,1
1138,13:53:20,109,-1.0,97.7,34.8,8.3,175131,32.240577,-98.198524,382.8,9.0,-81.74,-55.68,396.46,1
1138,13:53:23,110,-0.6,97.7,34.8,8.2,175131,32.240577,-98.198524,382.8,9.0,-79.15,-54.49,408.79,1
1138,13:53:24,111,-0.6,97.7,34.8,8.3,175131,32.240577,-98.198524,382.8,9.0,-87.54,-43.7,430.26,1
1138,13:53:24,112,-0.6,97.7,34.8,8.2,175131,32.240577,-98.198524,382.8,9.0,-88.74,-40.64,446.86,1
1138,13:53:27,113,-0.3,97.7,34.8,8.2,175131,32.240577,-98.198524,382.8,9.0,-95.33,-48.95,416.81,1
1138,13:53:28,114,0.5,97.7,34.8,8.3,175131,32.240577,-98.198524,382.8,9.0,-93.84,-52.75,377.38,1
1138,13:53:29,115,0.5,97.7,34.8,8.2,175131,32.240577,-98.198524,382.8,9.0,-93.05,-52.8,372.71,1
1138,13:53:32,116,-0.4,97.7,34.8,8.2,175131,32.240577,-98.198524,382.8,9.0,-94.28,-39.86,438.17,1
1138,13:53:32,117,-0.6,97.7,34.9,8.2,175131,32.240577,-98.198524,382.8,9.0,-91.64,-37.9,433.55,1
1138,13:53:35,118,-0.6,97.7,34.9,8.2,175131,32.240577,-98.198524,382.8,9.0,-87.03,-50.21,411.65,1
1138,13:53:36,119,-0.1,97.7,34.9,8.2,175131,32.240577,-98.198524,382.8,9.0,-87.78,-50.23,402.13,1
1138,13:53:37,120,-0.7,97.7,34.9,8.2,175131,32.240577,-98.198524,382.8,9.0,-97.63,-43.59,437.71,1
1138,13:53:37,121,-0.6,97.7,34.9,8.2,175131,32.240577,-98.198524,382.8,9.0,-101.51,-38.92,457.88,1
1138,13:53:40,122,-1.5,97.7,34.9,8.2,175131,32.240577,-98.198524,382.8,9.0,-103.24,-33.03,489.19,1
1138,13:53:41,123,-1.1,97.7,34.9,8.2,175131,32.240577,-98.198524,382.8,9.0,-101.15,-25.29,501.98,1
1138,13:53:41,124,-1.5,97.7,34.9,8.2,175131,32.240577,-98.198524,382.8,9.0,-104.21,-26.88,497.08,1
1138,13:53:43,125,-1.3,97.7,35.0,8.2,175131,32.240577,-98.198524,382.8,9.0,-104.24,-21.35,509.85,1
1138,13:53:45,126,0.2,97.7,35.0,8.2,175131,32.240577,-98.198524,382.8,9.0,-107.53,9.9,553.79,1
1138,13:53:46,127,-0.2,97.7,35.0,8.2,175131,32.240577,-98.198524,382.8,9.0,-107.69,23.26,550.24,1
1138,13:53:47,128,0.3,97.7,35.0,8.2,175131,32.240577,-98.198524,382.8,9.0,-110.9,11.68,547.32,1
1138,13:53:47,129,-0.1,97.7,35.0,8.2,175131,32.240577,-98.198524,382.8,9.0,-110.53,9.65,544.32,1
1138,13:53:50,130,-0.4,97.7,35.0,8.2,175131,32.240577,-98.198524,382.8,9.0,-115.47,14.97,525.21,1
1138,13:53:51,131,-1.3,97.7,35.0,8.2,175131,32.240577,-98.198524,382.8,9.0,-119.96,17.07,495.23,1
1138,13:53:52,132,-0.4,97.7,35.0,8.2,175131,32.240577,-98.198524,382.8,9.0,-121.23,14.74,479.92,1
1138,13:53:52,133,-0.2,97.7,35.0,8.2,175131,32.240577,-98.198524,382.8,9.0,-126.3,13.0,445.72,1
1138,13:53:55,134,-0.7,97.7,35.0,8.2,175131,32.240577,-98.198524,382.8,9.0,-127.51,9.79,432.25,1
1138,13:53:56,135,-0.4,97.7,35.1,8.2,175131,32.240577,-98.198524,382.8,9.0,-128.08,10.07,430.4,1
1138,13:53:56,136,-0.4,97.7,35.1,8.2,175131,32.240577,-98.198524,382.8,9.0,-127.63,12.52,427.09,1
1138,13:53:58,137,-0.2,97.7,35.1,8.2,175131,32.240577,-98.198524,382.8,9.0,-127.82,14.81,423.58,1
1138,13:54:00,138,-0.1,97.7,35.1,8.2,175131,32.240577,-98.198524,382.8,9.0,-125.93,9.75,421.71,1
1138,13:54:01,139,0.1,97.7,35.1,8.2,175131,32.240577,-98.198524,382.8,9.0,-126.68,9.9,424.65,1
1138,13:54:04,140,0.1,97.7,35.1,8.2,175131,32.240577,-98.198524,382.8,9.0,-126.5,13.07,433.07,1
1138,13:54:04,141,-0.2,97.7,35.1,8.2,175131,32.240577,-98.198524,382.8,9.0,-126.37,16.14,432.19,1
1138,13:54:06,142,-0.3,97.7,35.2,8.2,175131,32.240577,-98.198524,382.8,9.0,-124.79,22.03,432.44,1
1138,13:54:09,143,-0.4,97.7,35.2,8.2,175131,32.240577,-98.198524,382.8,9.0,-116.19,53.41,439.37,1
1138,13:54:09,144,0.0,97.7,35.2,8.2,175131,32.240577,-98.198524,382.8,9.0,-114.95,56.55,438.99,1
1138,13:54:13,145,-1.0,97.7,35.2,8.2,175131,32.240577,-98.198524,382.8,9.0,-115.3,57.44,438.14,1
1138,13:54:14,146,-0.6,97.7,35.2,8.2,175131,32.240577,-98.198524,382.8,9.0,-115.76,57.95,438.62,1
1138,13:54:15,147,-1.4,97.7,35.2,8.2,175131,32.240577,-98.198524,382.8,9.0,-116.11,58.01,424.67,1
1138,13:54:15,148,-1.2,97.7,35.2,8.2,175131,32.240577,-98.198524,382.8,9.0,-116.12,58.11,417.94,1
1138,13:54:18,149,-0.7,97.7,35.2,8.2,175131,32.240577,-98.198524,382.8,9.0,-116.19,58.28,418.18,1
1138,13:54:19,150,-0.8,97.7,35.2,8.2,175131,32.240577,-98.198524,382.8,9.0,-116.26,58.38,417.95,1
1138,13:54:19,151,-0.3,97.7,35.3,8.2,175131,32.240577,-98.198524,382.8,9.0,-116.3,58.47,418.2,1
1138,13:54:21,152,-1.0,97.7,35.3,8.2,175131,32.240577,-98.198524,382.8,9.0,-116.33,58.54,418.82,1
1138,13:54:23,153,-1.0,97.7,35.3,8.2,175131,32.240577,-98.198524,382.8,9.0,-116.45,58.67,420.05,1
1138,13:54:24,154,-0.6,97.7,35.3,8.2,175131,32.240577,-98.198524,382.8,9.0,-116.57,58.67,419.02,1
1138,13:54:24,155,-0.2,97.7,35.3,8.2,175131,32.240577,-98.198524,382.8,9.0,-116.76,58.78,416.34,1
1138,13:54:27,156,-1.0,97.7,35.3,8.2,175131,32.240577,-98.198524,382.8,9.0,-116.88,58.96,415.07,1
1138,13:54:28,157,-1.6,97.7,35.3,8.2,175131,32.240577,-98.198524,382.8,9.0,-116.97,59.03,415.35,1
1138,13:54:29,158,-0.9,97.7,35.3,8.2,175131,32.240577,-98.198524,382.8,9.0,-116.94,59.16,415.47,1
1138,13:55:31,159,-0.9,97.7,35.9,8.2,175131,32.240577,-98.198524,382.8,9.0,-120.61,64.24,425.65,1
1138,13:55:32,160,-0.6,97.7,35.9,8.1,175131,32.240577,-98.198524,382.8,9.0,-120.69,64.32,425.74,1
1138,13:55:34,161,-1.1,97.7,35.9,8.1,175131,32.240577,-98.198524,382.8,9.0,-120.83,64.45,425.89,1
1138,13:55:35,162,-1.0,97.7,35.9,8.2,175131,32.240577,-98.198524,382.8,9.0,-120.9,64.55,425.9,1
1138,13:55:36,163,-0.6,97.7,35.9,8.2,175131,32.240577,-98.198524,382.8,9.0,-120.94,64.62,426.32,1
1138,13:55:37,164,-0.7,97.7,35.9,8.2,175131,32.240577,-98.198524,382.8,9.0,-121.03,64.68,426.56,1
1138,13:55:41,165,-0.7,97.7,35.9,8.2,175131,32.240577,-98.198524,382.8,9.0,-121.23,65.04,427.83,1
1138,13:55:42,166,-0.9,97.7,35.9,8.1,175131,32.240577,-98.198524,382.8,9.0,-121.3,65.13,427.65,1
1138,13:55:43,167,-0.2,97.7,35.9,8.2,175131,32.240577,-98.198524,382.8,9.0,-121.39,65.19,427.68,1
1138,13:55:43,168,-0.4,97.7,35.9,8.1,175131,32.240577,-98.198524,382.8,9.0,-121.44,65.27,427.72,1
1138,13:55:46,169,-0.7,97.7,36.0,8.1,175131,32.240577,-98.198524,382.8,9.0,-121.59,65.42,427.55,1
1138,13:55:47,170,-1.5,97.7,36.0,8.1,175131,32.240577,-98.198524,382.8,9.0,-121.68,65.48,427.79,1
1138,13:55:48,171,-1.0,97.7,36.0,8.1,175131,32.240577,-98.198524,382.8,9.0,-121.77,65.57,427.76,1
1138,13:55:50,172,-0.8,97.7,36.0,8.1,175131,32.240577,-98.198524,382.8,9.0,-121.9,65.78,427.97,1
1138,13:55:52,173,-0.9,97.7,36.0,8.1,175131,32.240577,-98.198524,382.8,9.0,-122.06,65.94,427.96,1
1138,13:55:53,174,-1.1,97.7,36.0,8.1,175131,32.240577,-98.198524,382.8,9.0,-122.12,66.01,428.36,1
1138,13:55:54,175,-1.0,97.7,36.0,8.1,175131,32.240577,-98.198524,382.8,9.0,-122.19,66.11,428.59,1
1138,13:55:57,176,-0.7,97.7,36.1,8.1,175131,32.240577,-98.198524,382.8,9.0,-122.44,66.35,429.1,1
1138,13:55:58,177,-0.8,97.7,36.1,8.1,175131,32.240577,-98.198524,382.8,9.0,-122.5,66.43,429.23,1
1138,13:55:59,178,-1.0,97.7,36.1,8.1,175131,32.240577,-98.198524,382.8,9.0,-122.57,66.51,429.34,1
1138,13:56:00,179,-0.8,97.7,36.1,8.1,175131,32.240577,-98.198524,382.8,9.0,-122.65,66.59,429.48,1
1138,13:56:02,180,-0.9,97.7,36.1,8.1,175131,32.240577,-98.198524,382.8,9.0,-122.77,66.76,429.43,1
1138,13:56:03,181,-0.5,97.7,36.1,8.1,175131,32.240577,-98.198524,382.8,9.0,-122.84,66.82,429.76,1
1138,13:56:05,182,-0.2,97.7,36.1,8.1,175131,32.240577,-98.198524,382.8,9.0,-122.97,67.05,429.99,1
1138,13:56:07,183,-0.5,97.7,36.1,8.1,175131,32.240577,-98.198524,382.8,9.0,-123.16,67.21,430.61,1
1138,13:56:08,184,-0.6,97.7,36.1,8.1,175131,32.240577,-98.198524,382.8,9.0,-123.28,67.31,429.41,1
1138,13:56:10,185,-0.3,97.7,36.2,8.1,175131,32.240577,-98.198524,382.8,9.0,-123.33,67.63,429.7,1
1138,13:56:11,186,-1.2,97.7,36.2,8.1,175131,32.240577,-98.198524,382.8,9.0,-123.48,67.61,428.33,1
1138,13:56:11,187,-1.1,97.7,36.2,8.1,175131,32.240577,-98.198524,382.8,9.0,-123.46,67.64,428.45,1
1138,13:56:13,188,-0.6,97.7,36.2,8.1,175131,32.240577,-98.198524,382.8,9.0,-123.46,67.75,429.57,1
1138,13:56:15,189,-0.9,97.7,36.2,8.1,175131,32.240577,-98.198524,382.8,9.0,-123.63,67.86,429.11,1
1138,13:56:16,190,-0.5,97.7,36.2,8.1,175131,32.240577,-98.198524,382.8,9.0,-123.7,67.98,429.02,1
1138,13:56:18,191,-0.6,97.7,36.2,8.1,175131,32.240577,-98.198524,382.8,9.0,-123.92,68.12,428.5,1
1138,13:56:19,192,-1.0,97.7,36.2,8.1,175131,32.240577,-98.198524,382.8,9.0,-123.98,68.14,428.26,1
1138,13:56:19,193,-1.0,97.7,36.2,8.1,175131,32.240577,-98.198524,382.8,9.0,-124.05,68.21,429.0,1
1138,13:56:21,194,-0.4,97.7,36.2,8.1,175131,32.240577,-98.198524,382.8,9.0,-124.11,68.3,429.65,1
1138,13:56:23,195,-0.3,97.7,36.2,8.1,175131,32.240577,-98.198524,382.8,9.0,-124.33,68.54,428.85,1
1138,13:56:24,196,-1.0,97.7,36.3,8.1,175131,32.240577,-98.198524,382.8,9.0,-124.43,68.55,427.95,1
1138,13:56:27,197,-1.3,97.7,36.3,8.1,175131,32.240577,-98.198524,382.8,9.0,-124.66,68.71,429.4,1
1138,13:56:27,198,-0.5,97.7,36.3,8.1,175131,32.240577,-98.198524,382.8,9.0,-124.74,68.79,429.83,1
1138,13:56:29,199,-1.2,97.7,36.3,8.1,175131,32.240577,-98.198524,382.8,9.0,-124.84,68.87,429.68,1
1138,13:56:31,200,-0.9,97.7,36.3,8.1,175131,32.240577,-98.198524,382.8,9.0,-125.01,69.06,429.85,1
1138,13:56:32,201,-1.3,97.7,36.3,8.1,175131,32.240577,-98.198524,382.8,9.0,-125.03,69.16,429.95,1
1138,13:56:34,202,-1.3,97.7,36.4,8.1,175131,32.240577,-98.198524,382.8,9.0,-125.22,69.29,430.05,1
1138,13:56:35,203,-1.2,97.7,36.4,8.1,175131,32.240577,-98.198524,382.8,9.0,-125.26,69.38,430.44,1
1138,13:56:36,204,-1.2,97.7,36.4,8.1,175131,32.240577,-98.198524,382.8,9.0,-125.36,69.44,430.57,1
1138,13:56:37,205,-0.8,97.7,36.4,8.1,175131,32.240577,-98.198524,382.8,9.0,-125.41,69.54,430.62,1
1138,13:56:39,206,-1.0,97.7,36.4,8.1,175131,32.240577,-98.198524,382.8,9.0,-125.57,69.7,431.07,1
1138,13:56:40,207,-1.1,97.7,36.4,8.1,175131,32.240577,-98.198524,382.8,9.0,-125.65,69.76,431.36,1
1138,13:56:40,208,-1.4,97.7,36.4,8.1,175131,32.240577,-98.198524,382.8,9.0,-125.71,69.83,431.82,1
1138,13:56:43,209,-1.3,97.7,36.4,8.1,175131,32.240577,-98.198524,382.8,9.0,-125.85,70.04,432.15,1
1138,13:56:44,210,-0.8,97.7,36.4,8.1,175131,32.240577,-98.198524,382.8,9.0,-125.92,70.08,432.53,1
1138,13:56:45,211,-1.1,97.7,36.4,8.1,175131,32.240577,-98.198524,382.8,9.0,-126.01,70.16,432.97,1
